I_mean,Q_mean,I_var,Q_var,I_sd,Q_sd,I_power,Q_power,IQ_power,IQ_mean,IQ_sd,SNR,Modulation
-0.010235086,-0.008137692,0.46861205,0.5220603,0.68455243,0.7225374,0.46871683,0.52212656,0.9908434,0.8824849,0.46050382,-20,1
0.065997876,0.0040772296,0.46124512,0.4732078,0.6791503,0.687901,0.46560085,0.47322446,0.93882525,0.8619667,0.44253653,-20,1
-0.024378087,0.017968506,0.45407844,0.49933136,0.6738534,0.7066338,0.4546727,0.49965423,0.9543269,0.8630644,0.45765352,-20,1
-0.00076347124,4.2599626e-05,0.51921254,0.49509788,0.72056407,0.70363194,0.51921314,0.49509785,1.0143111,0.8985677,0.4548484,-20,1
-0.013727495,0.01932891,0.5228474,0.5029418,0.7230819,0.7091839,0.5230359,0.5033154,1.0263512,0.8930081,0.47842208,-20,1
0.007632135,-0.02257008,0.5215491,0.5116625,0.7221836,0.71530586,0.5216074,0.51217186,1.0337793,0.9070223,0.45944515,-20,1
0.008948557,-0.0006877193,0.4900687,0.46800685,0.70004904,0.6841103,0.49014878,0.46800733,0.9581561,0.86604625,0.45620164,-18,1
0.043421086,-0.020342367,0.48863104,0.5171519,0.69902146,0.7191327,0.49051642,0.5175657,1.0080822,0.8942687,0.45647082,-18,1
-0.012786763,-0.037575327,0.4839362,0.5044832,0.6956552,0.7102698,0.4840997,0.50589514,0.9899949,0.8894688,0.4459149,-18,1
0.07161059,0.011167575,0.47458652,0.4988867,0.6889024,0.70631915,0.4797146,0.49901143,0.978726,0.87526643,0.46112332,-18,1
-0.037381656,0.016491149,0.50970894,0.5108583,0.713939,0.7147435,0.5111063,0.5111302,1.0222366,0.90268147,0.45541492,-18,1
-0.009151727,-0.0012597116,0.51302016,0.47835746,0.71625423,0.6916339,0.51310396,0.47835904,0.9914629,0.8785316,0.46866322,-18,1
0.0379522,-0.019272704,0.49745896,0.48061854,0.7053077,0.6932666,0.49889937,0.48098993,0.9798893,0.8774562,0.4582138,-18,1
-0.053250782,0.034599654,0.5085164,0.5120689,0.71310335,0.71558994,0.51135194,0.5132661,1.0246181,0.8939222,0.47489074,-16,1
0.0061252895,-0.0032345932,0.4992274,0.48251587,0.70656025,0.6946336,0.49926496,0.48252633,0.98179126,0.8796309,0.4561149,-16,1
0.011360359,0.028786307,0.5140863,0.51132363,0.7169981,0.715069,0.51421535,0.5121523,1.0263677,0.89454174,0.47556576,-16,1
0.020471625,-4.5077875e-05,0.48425084,0.50797164,0.69588137,0.7127213,0.48466995,0.50797164,0.9926416,0.88452625,0.45853564,-16,1
0.05013925,-0.039999828,0.4852229,0.50946426,0.69657946,0.71376765,0.48773688,0.51106423,0.9988011,0.8907126,0.4532462,-16,1
-0.028929181,-0.004416208,0.4812789,0.47890556,0.6937427,0.69203,0.4821158,0.47892505,0.96104085,0.86725277,0.45707068,-16,1
0.040067222,-0.06325289,0.54494804,0.4916352,0.73820597,0.70116705,0.5465534,0.49563614,1.0421896,0.9027694,0.4766518,-16,1
0.065642364,0.01654701,0.5003238,0.5145421,0.7073357,0.7173159,0.5046327,0.51481587,1.0194485,0.90251696,0.45267174,-16,1
0.040945906,-0.042780194,0.4889624,0.5192648,0.69925845,0.7206003,0.49063897,0.52109504,1.011734,0.89669126,0.45571786,-16,1
-0.010060387,-0.014079101,0.48943964,0.5051185,0.6995996,0.7107169,0.48954082,0.5053167,0.9948575,0.885075,0.4598911,-16,1
0.03082712,-0.04868935,0.47014698,0.5216111,0.68567264,0.7222265,0.4710973,0.52398175,0.995079,0.8876903,0.4550659,-16,1
-0.028859645,-0.014640039,0.4739674,0.4910269,0.6884529,0.7007331,0.47480032,0.49124122,0.9660415,0.865771,0.46527636,-16,1
0.020746293,0.0034017842,0.4981227,0.5109837,0.70577806,0.71483123,0.49855307,0.51099527,1.0095483,0.8856133,0.47459182,-16,1
0.026383996,0.028093692,0.5162417,0.5009229,0.71849966,0.7077591,0.51693785,0.5017122,1.01865,0.8993902,0.45798177,-14,1
0.027392384,-0.022888778,0.49470392,0.52395403,0.7033519,0.7238467,0.49545428,0.5244779,1.0199322,0.894009,0.469766,-14,1
-0.046353392,0.005039273,0.5276391,0.44879168,0.7263877,0.66991913,0.5297877,0.44881707,0.9786047,0.88068944,0.45054507,-14,1
-0.023281327,-0.06667233,0.51648885,0.49669465,0.71867156,0.7047657,0.5170309,0.5011399,1.0181707,0.8898386,0.47577098,-12,1
0.03551901,0.05159893,0.49681637,0.5037546,0.70485204,0.70975673,0.498078,0.50641704,1.0044949,0.8828877,0.47434616,-12,1
-0.03165606,0.044102237,0.50869083,0.5135176,0.71322566,0.71660143,0.5096929,0.51546264,1.0251555,0.8953349,0.47279075,-12,1
0.039297186,0.078109816,0.50850785,0.47833648,0.71309733,0.69161874,0.51005214,0.4844376,0.9944898,0.8881733,0.45347324,-12,1
0.07296446,0.0016464554,0.51771075,0.4954376,0.71952116,0.7038733,0.5230346,0.4954403,1.0184748,0.8902597,0.47530258,-12,1
-0.08066398,-0.040429965,0.53039515,0.48006657,0.72828233,0.69286835,0.5369018,0.48170114,1.0186028,0.89057887,0.4748392,-12,1
0.054417066,0.009014653,0.47409713,0.5103385,0.68854713,0.7143798,0.47705835,0.5104198,0.9874781,0.8810449,0.45960626,-12,1
-0.057448223,0.06191913,0.4863658,0.49876216,0.6973993,0.70623094,0.48966604,0.50259614,0.9922621,0.8803351,0.4661248,-12,1
-0.054311663,-0.042404942,0.5210033,0.47850996,0.7218056,0.69174415,0.5239531,0.48030812,1.0042613,0.88685083,0.46664408,-12,1
-0.049055606,0.06366284,0.47444427,0.5083774,0.68879914,0.7130059,0.47685075,0.5124303,0.98928106,0.8778928,0.46753106,-12,1
-0.07457459,-0.025674777,0.5209129,0.46808344,0.7217429,0.68416625,0.52647424,0.46874267,0.99521685,0.885128,0.46017966,-12,1
0.076137826,0.13852032,0.5132674,0.47674716,0.71642685,0.6904688,0.5190643,0.49593502,1.0149994,0.89211357,0.46811613,-10,1
-0.055034228,0.030717101,0.49778754,0.518008,0.7055406,0.7197277,0.5008163,0.5189514,1.0197679,0.88957024,0.47794622,-10,1
0.017494794,0.131338,0.5040028,0.5002675,0.70993155,0.7072959,0.5043089,0.5175172,1.0218261,0.9064144,0.44748083,-10,1
0.084870875,-0.064975694,0.49375236,0.5046597,0.70267516,0.710394,0.5009554,0.50888157,1.0098369,0.8917028,0.46336076,-10,1
-0.07136047,-0.09387359,0.48328978,0.5293082,0.6951905,0.7275357,0.4883821,0.53812045,1.0265026,0.899583,0.4661041,-10,1
-0.058928926,-0.087411016,0.51227003,0.5198534,0.7157304,0.7210086,0.51574266,0.5274941,1.0432367,0.90763736,0.46843475,-10,1
0.010659804,-0.10153131,0.45219323,0.5291819,0.67245317,0.7274489,0.45230687,0.53949046,0.9917974,0.8790325,0.46808037,-10,1
-0.10454154,0.055720225,0.491375,0.5098462,0.70098144,0.71403515,0.5023039,0.5129509,1.0152547,0.9034879,0.44605422,-10,1
-0.048022524,-0.10219851,0.50289714,0.48676133,0.7091524,0.69768286,0.5052033,0.49720588,1.0024092,0.88450867,0.46909866,-10,1
-0.04060512,-0.11145967,0.4788897,0.46889263,0.69201857,0.68475735,0.4805385,0.4813159,0.9618544,0.87059575,0.45157212,-8,1
-0.11033057,-0.09778783,0.5129344,0.50040793,0.7161944,0.7073952,0.52510726,0.50997037,1.0350776,0.89791477,0.4783583,-8,1
0.03223247,0.1430338,0.51002544,0.4986099,0.7141607,0.7061232,0.5110644,0.5190686,1.030133,0.8971833,0.47454733,-8,1
-0.12346874,-0.006695577,0.51163775,0.4940438,0.7152886,0.70288247,0.5268823,0.4940886,1.020971,0.90098244,0.4573856,-8,1
-0.10378243,-0.13079248,0.50554025,0.48930675,0.71101356,0.6995047,0.51631093,0.50641346,1.0227244,0.9029466,0.45542482,-8,1
-0.07091026,0.16272429,0.5169115,0.50198525,0.7189656,0.70850915,0.52193975,0.52846444,1.0504042,0.90407145,0.48276177,-8,1
-0.16568755,-0.03594023,0.4914352,0.48214182,0.7010244,0.6943643,0.5188876,0.48343354,1.0023211,0.8824202,0.4729225,-8,1
-0.0003613769,-0.12774087,0.4960212,0.5374259,0.7042877,0.7330934,0.49602133,0.5537436,1.0497649,0.90949506,0.4717878,-8,1
0.12817699,0.19845457,0.48546565,0.5346691,0.6967536,0.7312107,0.501895,0.5740533,1.0759482,0.9190621,0.48090872,-6,1
-0.02147455,0.2260538,0.4923365,0.48767638,0.70166695,0.6983383,0.49279767,0.53877676,1.0315745,0.904346,0.46231234,-6,1
0.046198726,0.26204467,0.49687302,0.48069987,0.7048922,0.6933252,0.49900734,0.54936725,1.0483747,0.9140959,0.4613062,-6,1
0.10392262,0.19818091,0.50776327,0.49400502,0.7125751,0.70285493,0.51856315,0.53328073,1.0518439,0.9124764,0.46822074,-6,1
0.21702409,-0.144672,0.5007309,0.48590243,0.7076234,0.697067,0.5478304,0.5068324,1.0546628,0.90556085,0.48437825,-6,1
-0.192671,0.13303095,0.50060475,0.50861454,0.70753425,0.71317214,0.5377269,0.52631176,1.0640385,0.90567684,0.49374893,-6,1
-0.2536704,0.0011305893,0.48733023,0.5081905,0.69809043,0.7128748,0.5516789,0.5081918,1.0598707,0.91287655,0.47594863,-6,1
-0.37744272,0.0030545164,0.53147703,0.44699612,0.7290247,0.6685777,0.67394006,0.44700545,1.1209455,0.9378445,0.49131775,-4,1
0.2322373,-0.327181,0.47496516,0.50913167,0.68917716,0.71353465,0.5288993,0.616179,1.1450784,0.9535924,0.48553047,-4,1
-0.37755463,0.114329726,0.52037203,0.48849955,0.7213682,0.6989274,0.6629195,0.5015708,1.1644902,0.9610904,0.4907093,-4,1
-0.26810217,-0.27403265,0.4708934,0.5411521,0.6862167,0.73563045,0.54277223,0.6162461,1.1590183,0.956621,0.49385676,-4,1
-0.2205082,-0.27025667,0.4891192,0.5150857,0.69937056,0.7176947,0.5377431,0.58812433,1.1258674,0.9377245,0.4965281,-4,1
-0.2849664,-0.248727,0.4916927,0.51360524,0.701208,0.7166626,0.5728985,0.5754703,1.1483688,0.9442394,0.50673544,-4,1
-0.4079827,0.06138719,0.52524304,0.48216885,0.7247365,0.6943838,0.69169295,0.48593724,1.1776302,0.96233326,0.50154245,-4,1
0.19937968,-0.33700886,0.48368102,0.47973067,0.6954718,0.69262594,0.52343327,0.59330565,1.1167389,0.93715614,0.48834133,-4,1
0.41670156,-0.3305694,0.52982044,0.4692284,0.72788763,0.68500245,0.70346063,0.57850456,1.2819651,0.9972645,0.53612363,-2,1
-0.1969617,-0.560411,0.40744537,0.57590735,0.6383145,0.7588856,0.44623935,0.88996786,1.3362072,1.0237827,0.53672737,-2,1
0.6164069,0.049290262,0.5851166,0.39921337,0.7649292,0.6318333,0.9650742,0.40164292,1.3667171,1.0360417,0.54160386,-2,1
0.19490209,0.47194195,0.45476317,0.5605471,0.6743613,0.7486969,0.49275,0.7832763,1.2760262,0.9996479,0.52605164,-2,1
-0.39115527,0.41267228,0.4958703,0.51478446,0.7041806,0.71748483,0.64887273,0.6850829,1.3339555,1.0333467,0.51589763,-2,1
0.49977303,-0.23500231,0.5742997,0.4572455,0.7578256,0.6761993,0.8240727,0.51247156,1.3365443,1.0245001,0.53567123,-2,1
0.58255255,-0.097905606,0.52998435,0.48122835,0.7280002,0.6937062,0.8693518,0.49081388,1.3601658,1.0372024,0.5332699,-2,1
0.5755637,-0.0047460627,0.5764779,0.449213,0.7592614,0.67023355,0.90775144,0.44923553,1.3569869,1.028914,0.5461896,-2,1
-0.1409665,0.57232046,0.42684257,0.524931,0.6533319,0.7245212,0.4467141,0.8524817,1.2991958,1.0056249,0.53657657,-2,1
-0.41369748,0.30953366,0.48990586,0.52498204,0.69993275,0.72455645,0.66105145,0.6207931,1.2818445,1.0027319,0.525712,-2,1
0.45617014,0.7227842,0.44558528,0.55691564,0.6675218,0.7462678,0.6536765,1.0793327,1.7330091,1.168874,0.6055928,0,1
0.29781914,-0.73221225,0.3749404,0.5401375,0.61232376,0.73494047,0.4636366,1.0762722,1.5399089,1.1019138,0.5706967,0,1
-0.53290224,-0.5403546,0.48143882,0.5345837,0.6938579,0.7311523,0.76542354,0.8265667,1.5919904,1.1096267,0.60059893,0,1
-0.6258545,0.55879116,0.5293032,0.51879823,0.72753227,0.7202765,0.920997,0.83104587,1.7520429,1.1625901,0.63279307,0,1
-0.07130029,0.77188474,0.35522664,0.6235906,0.5960089,0.7896775,0.36031032,1.2193968,1.579707,1.1110605,0.5875813,0,1
0.6983354,0.2174068,0.6343832,0.34785718,0.7964818,0.58979416,1.1220556,0.3951229,1.5171785,1.0786247,0.59476656,0,1
-0.4779094,-0.6829928,0.44851893,0.5759545,0.6697156,0.7589167,0.67691624,1.0424336,1.71935,1.1621934,0.60717094,0,1
-1.0672989,-0.2005916,0.7177286,0.2795747,0.84718865,0.5287482,1.8568554,0.31981167,2.1766672,1.2941856,0.70834345,2,1
-0.8899172,-0.49913335,0.65506685,0.35597715,0.809362,0.5966382,1.4470193,0.6051112,2.0521307,1.255033,0.69066846,2,1
0.06508012,0.9571332,0.23487982,0.7355004,0.48464403,0.8576132,0.23911522,1.6516044,1.8907197,1.1972691,0.67621464,2,1
-1.1467847,-0.024611585,0.697271,0.21055178,0.8350275,0.4588592,2.012386,0.21115752,2.2235436,1.317986,0.6974644,2,1
-0.9138449,0.45737013,0.6489311,0.3297613,0.8055626,0.57424843,1.4840436,0.53894866,2.0229924,1.2437598,0.6899666,2,1
0.79697824,0.7648145,0.5173025,0.47805864,0.71923745,0.6914179,1.1524769,1.0629998,2.2154765,1.3123068,0.7023729,2,1
0.18728304,-1.0628916,0.26757783,0.747396,0.51727927,0.86452067,0.30265278,1.8771346,2.1797874,1.2983133,0.70297235,2,1
0.5032808,-0.91839135,0.35927406,0.64993083,0.59939474,0.80618286,0.61256564,1.4933735,2.105939,1.2730873,0.6965543,2,1
0.9602692,0.12653375,0.73968893,0.2170887,0.8600517,0.46592778,1.6618059,0.23309949,1.8949054,1.1928709,0.68699676,2,1
0.023282902,1.059762,0.24159144,0.73512495,0.4915195,0.8573943,0.24213353,1.8582207,2.1003542,1.2819816,0.675927,2,1
-0.7727878,1.0192806,0.37894484,0.57889205,0.61558497,0.76084954,0.97614574,1.6178249,2.5939708,1.4049746,0.7874118,4,1
-0.63961446,-0.943149,0.33470303,0.56452304,0.57853526,0.7513475,0.7438097,1.4540529,2.1978626,1.2810912,0.746102,4,1
-1.145533,0.53317213,0.70552206,0.26247194,0.8399536,0.51232016,2.0177677,0.54674447,2.5645123,1.4043803,0.76956344,4,1
0.8664777,0.9021882,0.5186078,0.5159415,0.7201443,0.7182907,1.2693915,1.329885,2.5992765,1.4006581,0.7983942,4,1
0.043222077,-1.2023803,0.14766622,0.83331436,0.38427362,0.9128605,0.14953436,2.2790327,2.428567,1.3496094,0.77917993,4,1
-1.232106,0.27723172,0.8102224,0.19902524,0.90012354,0.44612247,2.3283076,0.27588266,2.6041903,1.4096574,0.78552943,4,1
-0.8677621,-0.9171486,0.49339312,0.5455806,0.70241946,0.7386343,1.2464042,1.3867424,2.6331463,1.400142,0.8202129,4,1
0.9280102,-0.91743314,0.52030903,0.47581625,0.7213245,0.68979436,1.3815122,1.3174999,2.6990118,1.3855155,0.88281304,6,1
-1.0647006,0.82197773,0.62015676,0.38822502,0.7875003,0.62307703,1.7537439,1.0638725,2.8176165,1.4233959,0.889697,6,1
-1.0974262,-0.89554197,0.5900766,0.38524413,0.76816446,0.6206804,1.7944207,1.1872394,2.9816604,1.50124,0.8531932,6,1
-1.1981803,-0.5618745,0.74066496,0.22301915,0.86061895,0.47224903,2.176301,0.53872216,2.715023,1.4063425,0.85861725,6,1
-0.6424101,-1.1280575,0.2939751,0.7754866,0.5421947,0.88061714,0.7066658,2.0480003,2.754666,1.3983155,0.89408034,6,1
0.08258322,1.2357566,0.073709846,0.8935088,0.27149558,0.94525594,0.08052984,2.4206035,2.5011334,1.3491619,0.8251641,6,1
-1.2669251,-0.14627856,0.9579655,0.04143644,0.97875714,0.20355943,2.5630646,0.06283386,2.6258988,1.3354747,0.91782665,8,1
1.386585,0.063084215,1.0942206,0.03614185,1.0460501,0.1901101,3.016838,0.040121466,3.0569596,1.4505408,0.9761615,8,1
0.87765396,-1.1426361,0.35974315,0.57926047,0.5997859,0.76109165,1.1300197,1.8848779,3.0148973,1.4845241,0.9006029,8,1
1.2687843,-0.56731635,0.83241296,0.19223744,0.9123667,0.4384489,2.4422264,0.5140853,2.9563117,1.4475784,0.92780834,8,1
1.4219778,-0.2679276,0.8591988,0.074924186,0.9269298,0.27372283,2.8812191,0.14670937,3.0279286,1.4884765,0.90131354,8,1
1.495307,-0.36105454,0.8485036,0.07929118,0.9211425,0.2815869,3.0844464,0.20965156,3.294098,1.5810475,0.891284,8,1
1.3940835,0.05626977,0.9802581,0.032675527,0.9900798,0.18076374,2.9237266,0.03584181,2.9595685,1.4506812,0.924712,8,1
1.0158796,-0.7997201,0.636469,0.41866207,0.79779005,0.647041,1.6684804,1.0582142,2.7266946,1.3625591,0.9328062,8,1
-1.2968603,-0.5215191,0.89603007,0.16868801,0.94658864,0.41071647,2.577877,0.4406702,3.018547,1.4664342,0.93172854,8,1
0.11455907,-1.4409012,0.06068912,0.9450885,0.24635161,0.97215664,0.073812895,3.0212846,3.0950975,1.5258331,0.87574565,8,1
1.436782,-0.3356722,0.9129523,0.06372619,0.9554854,0.25244045,2.9772947,0.17640202,3.153697,1.5175631,0.9223335,10,1
-0.20888956,1.4609796,0.03437221,0.9751042,0.18539745,0.98747367,0.07800706,3.1095653,3.1875725,1.5258911,0.9269458,10,1
-0.8770679,1.1886454,0.37981692,0.69267535,0.6162929,0.8322712,1.1490651,2.1055532,3.2546182,1.5142062,0.98071283,10,1
-1.3847007,0.4190783,0.85285205,0.095772244,0.9234999,0.30947092,2.770248,0.2713989,3.041647,1.4901212,0.90619284,10,1
-1.0629137,-0.5133977,0.8065013,0.19797245,0.8980542,0.44494095,1.9362867,0.46154964,2.3978367,1.2498573,0.9141626,10,1
0.9823837,-1.0189139,0.48419046,0.5070872,0.695838,0.7121005,1.4492682,1.5452726,2.9945407,1.4615128,0.9265642,10,1
-0.7168375,-1.1427567,0.2677427,0.6074034,0.5174386,0.7793609,0.7815988,1.9132962,2.694895,1.4049574,0.84911126,10,1
1.2782896,-0.84792334,0.6777718,0.30301106,0.82326895,0.5504644,2.3117957,1.021985,3.3337808,1.5623891,0.9448393,10,1
-0.44494453,1.4628491,0.101992935,0.9040338,0.31936333,0.9508069,0.2999686,3.0439615,3.3439302,1.5665718,0.94328296,10,1
1.5179282,-0.08424468,0.9891467,0.01527865,0.9945586,0.12360684,3.293253,0.022375818,3.3156288,1.5610025,0.9374968,10,1
0.9676928,1.1751854,0.39459702,0.5800468,0.6281696,0.761608,1.3310263,1.9611075,3.2921338,1.5511177,0.941365,12,1
-0.29926616,-1.5089897,0.07423375,0.8384098,0.2724587,0.9156472,0.16379398,3.1154594,3.2792535,1.5729871,0.89719856,12,1
0.49797618,-1.4218895,0.110826515,0.890073,0.33290616,0.9434368,0.3588068,2.9118428,3.2706494,1.5424109,0.9442554,12,1
-0.53790075,-1.3236694,0.1513328,0.8936329,0.38901517,0.94532156,0.44067,2.6457338,3.0864038,1.4721975,0.95866483,12,1
-0.054892533,1.2518299,0.038966805,0.857046,0.19740011,0.9257678,0.04198,2.4241238,2.4661038,1.3065071,0.871288,12,1
0.2712549,-1.2326835,0.057172928,0.9180461,0.2391086,0.9581472,0.13075215,2.4375548,2.568307,1.3090017,0.92456543,12,1
-0.6870775,-1.4025412,0.20274583,0.82589245,0.45027307,0.90878624,0.6748214,2.7930143,3.4678357,1.6094306,0.9367863,12,1
-0.87220347,1.3137393,0.2989523,0.69019485,0.5467653,0.8307797,1.0596912,2.4161057,3.4757967,1.6155736,0.93044,14,1
-1.3357975,-0.6356133,0.7776269,0.19432548,0.8818315,0.44082364,2.5619822,0.59832984,3.1603117,1.5153815,0.9294789,14,1
0.8130151,-0.9379742,0.42059535,0.57370204,0.6485332,0.7574312,1.081589,1.4534976,2.5350866,1.2903532,0.9327783,14,1
0.46316063,-1.3885493,0.09617395,0.7965126,0.31011924,0.89247555,0.3106917,2.7245817,3.0352733,1.481652,0.9165046,14,1
-0.74086857,0.99200803,0.3375266,0.5997919,0.5809704,0.77446234,0.88641286,1.5838717,2.4702847,1.2762079,0.9173755,14,1
-0.91660786,-0.9320849,0.42003602,0.46200004,0.64810187,0.67970586,1.260206,1.3307824,2.5909882,1.3411446,0.89012337,14,1
-1.105758,0.6833099,0.61746454,0.23590697,0.78578913,0.48570254,1.8401654,0.70281947,2.542985,1.324938,0.88742536,16,1
0.5709168,-1.5475881,0.11920162,0.85341215,0.34525588,0.9238031,0.44514757,3.248441,3.6935887,1.6696148,0.951827,16,1
1.5237504,0.2524267,0.8965077,0.037581462,0.9468409,0.19385938,3.2183228,0.10130071,3.3196235,1.5795165,0.9081581,16,1
-1.5230974,0.33990234,0.8697135,0.046397075,0.9325843,0.2153998,3.189539,0.16193068,3.35147,1.5871661,0.9123451,16,1
1.1021395,0.84934604,0.55273384,0.3239228,0.7434607,0.56914216,1.7674452,1.0453116,2.8127565,1.41852,0.894739,16,1
0.6817957,1.2097845,0.2258881,0.6972862,0.47527686,0.83503664,0.6907335,2.1608648,2.8515985,1.437759,0.88569033,16,1
0.02094363,1.3272557,0.000832752,1.0134315,0.028857442,1.0066934,0.0012713877,2.7750394,2.7763107,1.3663372,0.95364213,18,1
-1.4711347,0.009543213,0.93060446,0.0007029141,0.9646784,0.026512528,3.0948415,0.00079398695,3.0956354,1.4917644,0.932885,18,1
-0.29395157,1.4587704,0.06133812,0.9223385,0.24766533,0.96038455,0.14774565,3.0503497,3.1980953,1.5119145,0.95509684,18,1
-0.81650627,1.2353973,0.33489445,0.7689743,0.57870066,0.8769118,1.0015769,2.295181,3.296758,1.5135581,1.0029457,18,1
-0.8705342,-0.8057125,0.522098,0.4430387,0.7225635,0.6656115,1.279928,1.0922114,2.3721395,1.2392116,0.9146003,18,1
-0.8499642,-1.1862323,0.31645304,0.6199334,0.5625416,0.7873585,1.0388923,2.0270803,3.0659726,1.4910485,0.9180126,18,1
-0.22733411,-1.4889064,0.042097397,1.0002784,0.2051765,1.0001391,0.09377819,3.2171206,3.3108988,1.5369561,0.9739943,18,1
0.87151366,-1.1324556,0.4091022,0.66317624,0.639611,0.8143563,1.1686382,1.9456319,3.1142702,1.4875071,0.9495223,18,1
-1.1691829,-0.8676421,0.62640244,0.34447455,0.7914559,0.58691955,1.9933912,1.0972774,3.0906687,1.4841676,0.9422925,18,1
1.5348902,0.20138642,1.002456,0.01915661,1.0012273,0.13840741,3.3583436,0.059713103,3.418057,1.5654435,0.98358715,18,1
0.5722387,1.2931931,0.18224032,0.9200821,0.42689615,0.9592091,0.5096974,2.5924308,3.1021283,1.4601245,0.9849692,20,1
-1.3727456,0.7964289,0.7672444,0.26387924,0.8759249,0.5136918,2.6516747,0.89817834,3.5498533,1.6122266,0.9749763,20,1
0.023604903,1.471309,0.020873249,0.7708123,0.14447577,0.87795913,0.021430438,2.9355621,2.9569926,1.48516,0.8667714,20,1
1.1638513,0.7581708,0.7071161,0.29935062,0.840902,0.54712945,2.0616658,0.8741735,2.9358394,1.4331996,0.9390305,20,1
-1.3706045,0.37225142,1.0671858,0.07745874,1.0330468,0.2783141,2.9457428,0.21602988,3.1617727,1.4700407,1.0003763,20,1
-1.1027045,-0.83309406,0.53706205,0.33887708,0.7328452,0.5821315,1.7530193,1.0329227,2.785942,1.4127676,0.888836,20,1
-1.2227055,-0.45759892,0.7777304,0.12661576,0.88189024,0.3558311,2.272739,0.33601257,2.6087518,1.3516963,0.88412046,20,1
-1.3318049,0.14550193,0.92355555,0.022486743,0.96101797,0.14995581,2.69726,0.043657552,2.7409172,1.381119,0.91292256,20,1
-0.9482169,1.243425,0.3558033,0.6132752,0.5964925,0.78311884,1.2549187,2.159381,3.4142995,1.590356,0.9407803,20,1
-1.1794804,-0.6701566,0.51966476,0.19502467,0.72087777,0.44161597,1.9108388,0.6441345,2.5549736,1.3771157,0.811496,20,1
1.2476707,-0.81791675,0.6788888,0.29109627,0.8239471,0.5395334,2.2355711,0.9600841,3.1956553,1.5248394,0.93301666,20,1
1.404275,-0.65096545,0.6932994,0.17194405,0.832646,0.41466138,2.665288,0.59570014,3.2609878,1.5720972,0.88853705,20,1
-1.2614596,-0.3820505,0.8238831,0.08472143,0.9076801,0.29106945,2.4151635,0.23068401,2.6458476,1.3533245,0.90241903,20,1
